skin_id,name,champion,rarity_type,skin_lore,cost,has_chroma,release_date
23027,Victorious Tryndamere,Tryndamere,7,Victorious Tryndamere was earned by players who accumulated enough split points in Ranked. The last thing Tryndamere's challengers would ever see was the unbridled wrath in his eyes as he decided they would be the next to meet his blade.,,True,2024-03-20
23037,Visions of the Fallen Tryndamere,Tryndamere,5,"This broken barbarian, this shadow of a survivor—he wandered the northlands for years in search of our kind, and his own vainglorious vengeance. And in the end, when the blade finally found him, all that pent-up rage and bloodlust proved to be his undoing.",1350 RP,True,2025-08-27
4000,default,TwistedFate,7,"Twisted Fate is an infamous cardsharp and swindler who has gambled and charmed his way across much of the known world, earning the enmity and admiration of the rich and foolish alike. He rarely takes things seriously, greeting each day with a mocking smile and an insouciant swagger. In every possible way, Twisted Fate always has an ace up his sleeve.",585 RP,False,2009-02-21
4001,PAX Twisted Fate,TwistedFate,7,No lore,,False,2009-09-03
4002,Jack of Hearts Twisted Fate,TwistedFate,7,"Second, the Jack, with a thunderous crack<br>Trounces fate in the blink of an eye!<br>In winnings he counts all the hearts of the court<br>Who will swoon every time he walks by.",520 RP,False,2010-02-10
4003,The Magnificent Twisted Fate,TwistedFate,4,No lore,1820 RP,False,2010-05-17
4004,Tango Twisted Fate,TwistedFate,7,No lore,520 RP,False,2010-10-05
4005,High Noon Twisted Fate,TwistedFate,7,"Resident cardsharp of every dice parlour and gambling den on the high frontier, Tobias 'Twisted Fate' Felix likes to split his time between Buzzard Gulch, and the more civilized border towns. He specializes in breaking the hearts and bank accounts—in either order—of amiably naive debutantes.",975 RP,False,2011-05-17
4006,Musketeer Twisted Fate,TwistedFate,7,"Twisted Fate was never supposed to be among the Order of the Musketeers, especially coming from a lowborn family. But his charm and quick wit—along with his skill in combat—helped him save the monarchy from a dastardly plot, earning him a place among the elite. Unfortunately for them, he prefers swashbuckling adventures to his actual duty.",750 RP,False,2011-11-21
4007,Underworld Twisted Fate,TwistedFate,7,"For those dreading their inevitable meeting with Death, Twisted Fate offers another path. If they win his game of chance, a life of luxury awaits them. If they lose, he gladly adds yet another card to his ever-growing deck of doomed souls.",975 RP,False,2012-10-26
4008,Red Card Twisted Fate,TwistedFate,7,"Tobias spends much of his spare time as a sanctioned referee for Order United matches. Sure, there are card games to cheat at, and gambling parlors to swindle, but it just doesn't compare to a heated game of soccer.",750 RP,False,2014-06-18
4009,Cutpurse Twisted Fate,TwistedFate,7,"Looking to hire some muscle for an above-the-board, highly legitimate business venture? Look no further than Twisted Fate and his furry companion Graves, two men who will do anything (and we mean anything) to anybody (and we mean anybody) for the right price (any price). Inquire within!",750 RP,False,2015-07-21
4010,Blood Moon Twisted Fate,TwistedFate,5,"The Blood Moon cult's true leader is shrouded in whispers and hearsay. It is he who first passed the trial of the masks, and he who unraveled the secrets of surrendering one's flesh to the demon spirits. Whether he is still human, none can say—but he is ever present, and always watching.",1350 RP,False,2017-02-09
4011,Pulsefire Twisted Fate,TwistedFate,5,"Swindling his way past the chrono-enforcers, Twisted Fate has made himself known by pulling off grand heists, across various timelines. Always just moments ahead of the law, with stolen riches in his pocket, he knows the alleyways of time make for the quickest of getaways…",1350 RP,True,2018-05-17
4013,Odyssey Twisted Fate,TwistedFate,5,"A space smuggler erroneously known for discretion, as well as his impractically famous ship, The Wildcard, Twisted Fate was hired by Karma to free some templars from some space pirates. He has only just begun to notice that the other mercs on the job are better known for wetwork than simple heists...",1350 RP,True,2020-10-15
4023,DWG Twisted Fate,TwistedFate,5,No lore,1350 RP,True,2021-04-29
4025,Crime City Nightmare Twisted Fate,TwistedFate,5,"No one knows if the Mysterious Gentleman is human or something Else, but he has somehow injected himself into every crime family in Valoran City. With honeyed words and a conman's grin, he convinced them all to embrace the horrors of the Beyond... Now the only thing to do is sit back and watch them tear each other apart.",1350 RP,True,2021-08-26
4036,Space Groove Twisted Fate,TwistedFate,5,"He may be a scoundrel, but Twisted Fate is known the galaxy over as someone who gets things done. But even he can't find a trace of his long lost partner, Graves. So when some cats offered him intel on Graves' whereabouts in exchange for the location of the legendary underground disco, The Jam, he happily obliged. What's a few party crashers, anyway?",1350 RP,False,2022-11-17
4045,Victorious Twisted Fate,TwistedFate,7,"Victorious Twisted Fate was earned by players who accumulated enough split points in Ranked. The commotion in the high roller room seemed to be a celebration, until a man flew out the door onto a card table. Sticking out of his far-too-ritzy suit is a joker card—its wide smile only matched by the man who deployed it.",,False,2025-04-30
29000,default,Twitch,7,"A Zaunite plague rat by birth, but a connoisseur of filth by passion, Twitch is not afraid to get his paws dirty. Aiming a chem-powered crossbow at the gilded heart of Piltover, he has vowed to show those in the city above just how filthy they really are. Always a sneaky sneak, when he's not rooting around in the Sump, he's digging deep into other people's garbage for discarded treasures… and perhaps a moldy sandwich.",790 RP,False,2009-04-30
29001,Kingpin Twitch,Twitch,7,"Many in Bilgewater get called a filthy rat, but none deserve the title more than the Kingpin himself. While other crime bosses in the port city may loathe to get their hands dirty, Twitch revels in wading into the filth himself—crossbow in hand, and a finely aged egg in his pocket.",520 RP,False,2009-11-20
29002,Whistler Village Twitch,Twitch,7,"Whistler Village is an idyllic mountain hamlet known for spiced cocoa, competitive winter sports, and rumors of an insane man-rat living in the woods. Attempts to appease the creature with spiced cocoa and competitive winter sports have been unsuccessful.",520 RP,False,2010-02-12
29003,Medieval Twitch,Twitch,7,"An assassin-for-hire living beneath Dread Fortress Zaun, Twitch is a disgusting malefactor who has tipped every one of his killing implements in moist, toxic garbage. He excitedly awaits each contract, eager to kill, steal, and destroy as much as he can.",,True,2009-12-15
29004,Crime City Twitch,Twitch,7,"Deeply violent and severely paranoid, Twitch runs one of the largest crime syndicates in the nation. His orders are carried out by a literal army of rat-men, the only creatures he even comes close to trusting.",975 RP,False,2010-10-13
29005,Vandal Twitch,Twitch,7,"An irradiated humanoid rat with an appetite for wanton collateral damage, Twitch is the number one provider of putrefied nuclear slime grenades to unsuspecting settlements everywhere. Equal parts audacious and paranoid, it is nearly impossible to stop his reckless rampages.",975 RP,False,2011-02-22
29006,Pickpocket Twitch,Twitch,7,No lore,750 RP,False,2014-11-28
29007,SSW Twitch,Twitch,7,No lore,975 RP,False,2015-05-13
29008,Omega Squad Twitch,Twitch,5,"Squad medic—and deranged lunatic—Twitch has been deeply and irreversibly affected by war. It's been a long time since he was a competent medical professional, as he no longer abides by the adage “do no harm.”",1350 RP,True,2017-07-26
29012,Ice King Twitch,Twitch,5,"Twitch is a bitter, hateful creature who has jealously watched the Winterlands from his frozen burrow since time immemorial. Finally driven to the surface by twisted delusions of grandeur, he now seeks to usurp the Poro King, corrupting his subjects with an ancient, icy curse.",1350 RP,True,2018-12-06
29027,Twitch Shadowfoot,Twitch,5,"An extremely aggravating presence both in-game and at the table, Twitch Shadowfoot is the adorable Rift Quest counterpart to the actual Twitch, who is insane. Unsurprisingly, the cuddly rat-man rogue spends nearly every turn stealing his companions' equipment, mumbling of a vast conspiracy to overthrow him from his 'toilet kingdom'.",1350 RP,False,2020-03-19
29036,Dragonslayer Twitch,Twitch,5,"A lesser dragon who has learned to blend in among humans… poorly. Twitch worships the true dragons and plans to one day become one himself, though he isn't sure how just yet.",1350 RP,False,2021-04-15
29045,High Noon Twitch,Twitch,5,"It starts like this: An ill wind blows across the desert, dessicated rats turn up in the streets, rotting under the hot sun. Then the traveling undertaker arrives. No one knows who (or what) he is, nor where he hails from… But it seems even Death has a bone to pick with the King of the Sulfur Rail. Another Harbinger arrives.",1350 RP,False,2022-05-26
29055,Cheddar Chief Twitch,Twitch,5,"During a daring heist at the local cheesery, Twitch dove headfirst into a wedge of aged Swiss and was trapped. He escaped, but with his head encased! Over time food and rat became one, and Twitch now revels in his role as the ""big cheese"" of the criminal underworld, proclaiming to all who question his dairy dominance: ""Brie-ware!",1350 RP,False,2024-04-03
29064,Pool Party Twitch,Twitch,7,"No one told Twitch that there's rotten cheese under the ocean! It's awfully colorful and hard-looking, with tropical fish swimming around and plants growing out of it—but that must just make it even more delicious. He's got a plan: step one, steal a snorkeling mask. Step two… eh, he'll figure out step two later. Step three? Sea cheese.",,False,2025-04-30
77000,default,Udyr,7,"The most powerful spirit walker alive, Udyr communes with all the spirits of the Freljord, whether by empathically understanding their needs, or by channeling and transforming their ethereal energy into his own primal fighting style. He seeks balance within, so that his mind does not get lost amidst others, but he also seeks balance without—for the Freljord's mystical landscape can only thrive with the growth that comes from conflict and struggle, and Udyr knows that sacrifices must be made to keep peaceful stagnance at bay.",585 RP,False,2009-12-02
77001,Black Belt Udyr,Udyr,7,"Students of the Hiraclaw Dojo know that the best way to tell people you're good at punching is to have a giant screen-printed fist on your clothes. That's a karate fact, according to sensei Udyr. Which is why their parents all buy them the special Hiraclaw gi (only $89.95).",520 RP,False,2010-07-18
77002,Primal Udyr,Udyr,7,"Cursed to roam the land as something between man and beast, Udyr no longer distinguishes between hunters and hunted. Once he gets close enough to strike, they are all his prey.",975 RP,False,2010-12-06
77003,Spirit Guard Udyr,Udyr,2,"Udyr's time in Ionia, training at Hirana Monastery, taught him control and calmed the storm in his heart. Though the Freljord called him home, Udyr chose to stay and help Ionia regain spiritual harmony, as it had done for him. As he gets closer to this goal, he knows that his work to do the same for the whole of Runeterra has only just begun.",3250 RP,False,2013-07-16
77004,Definitely Not Udyr,Udyr,7,No lore,975 RP,False,2015-03-31
77005,Dragon Oracle Udyr,Udyr,5,"Every dragon that dies leaves behind a blazing spirit. Through Udyr, a mystic who doubted the old tales, these dragon spirits have the chance to touch life once again. He believes that dragons are only as evil as those who command them and, in channeling the spirits and their flames, seeks to prove it to the slayers.",1350 RP,False,2019-08-15
77006,Inkshadow Udyr,Udyr,5,"Udyr has given up much as tattoo artist for the Inkshadow Warriors, sacrificing pieces of himself to multiple spirits and covering his body in their arcane contracts to enhance his natural second sight. He sees the souls of his canvases, knows the price they must pay, and connects them to the spirits who will give them the power to do what must be done.",1350 RP,True,2023-05-03
6000,default,Urgot,7,"Once a powerful Noxian headsman, Urgot was betrayed by the empire for which he had killed so many. Bound in iron chains, he was forced to learn the true meaning of strength in the Dredge—a prison mine deep beneath Zaun. Emerging in a disaster that spread chaos throughout the city, he now casts an imposing shadow over its criminal underworld. Raising his victims on the very chains that once enslaved him, he will purge his new home of the unworthy, making it a crucible of pain.",790 RP,False,2010-08-24
6001,Giant Enemy Crabgot,Urgot,7,"Emerging from the deep sea as the first of the kaiju menace, Crabgot has never been completely defeated by the forces of humanity. The best result when it emerges is to temporarily halt its advance, sending the massive crustacean back into the sea... until it can rise once more.",520 RP,False,2010-08-24
6002,Butcher Urgot,Urgot,7,No lore,520 RP,False,2010-08-24
6003,Battlecast Urgot,Urgot,5,"A titanium juggernaut used to crush pockets of particularly stubborn resistance, the Battlecast Urgot model is rarely seen but widely feared. Its extensive weapons systems are complemented by a massive, flesh-grinding spike mill, which it pulls fleeing opponents into for sheer spectacle.",1350 RP,True,2012-03-05
6009,High Noon Urgot,Urgot,5,"Jeremiah James was once a famed railroad baron and millionaire industrialist, who bet his own heart on a game of chance… and lost. Left alone in the desert to die, he bargained with a passing devil, trading his immortal soul for a twisted, monstrous body of gears and iron.",1350 RP,True,2018-08-30
6015,Pajama Guardian Cosplay Urgot,Urgot,5,"A Star Guardian superfan of almost impossible proportions, Urgot worked really hard on this outfit for the fan meet, so please be respectful.",1350 RP,True,2020-04-01
6023,Fright Night Urgot,Urgot,5,"Unctuous Uncle Urgot has no nose to smell<br>No feet or toes to stink, but he's still feeling swell<br>'Cause visitors arrive and ring the household bell<br>With new parts not so rotten for him, and tummy snacks as well!",1350 RP,True,2022-09-22
6032,Urgot the Clogfather,Urgot,5,"The Clogfather isn't just a janitor—he does all sorts of wetwork. He stalks the stalls, sanitizes the sinks, tidies the toilets... So it's not his fault if he's a little flush-happy. It comes with the territory.",1350 RP,True,2025-04-02
110000,default,Varus,7,"One of the ancient darkin, Varus was a deadly killer who loved to torment his foes, driving them almost to insanity before delivering the killing arrow. He was imprisoned at the end of the Great Darkin War, but escaped centuries later in the remade flesh of two Ionian hunters—they had unwittingly released him, cursed to bear the bow containing his bound essence. Varus now seeks out those who trapped him, in order to enact his brutal vengeance, but the mortal souls within still resist him every step of the way.",880 RP,False,2012-05-08
110001,Blight Crystal Varus,Varus,7,"Wielding radiant mineral bows, three excavators dove into a cave of crystalline monsters. But only the grimly determined Varus emerged. While shattering the horrors that lurked in dark depths, they lost all grasp of time, sense, and self. Varus became an amalgam of crystal, monster, and man—now fracturing the world he once sought to make safe.",975 RP,False,2012-05-08
110002,Arclight Varus,Varus,7,"The archer Varus, bathed in the transcendental energies of the Arclight, found himself connected to a great cosmic wholeness more ancient than he had ever known. He now enforces this oneness, turning away entire armies long before they can ignite the flames of war.",975 RP,False,2012-12-05
110003,Arctic Ops Varus,Varus,5,"Varus leaps from the rampart, a hail of arrows flying from his bow and freezing the ground beneath his victims. As they struggle to regroup, he draws a missile—circuits flashing along its spine—and lets fly. Thanks for the archer, High Command!",1350 RP,False,2014-03-20
110004,Heartseeker Varus,Varus,5,"Love hurts, and Varus is ready to prove it with a quiver full of romance and the seasoned eye of a veteran matchmaker. Angelic harps follow him across the world as he searches for unwitting lovebirds, who soon find their chests pierced by deadly heart-shaped arrowtips.",1350 RP,False,2015-02-13
110005,Varus Swiftbolt,Varus,7,"Two archers cursed by an ancient, evil monster, Varus is roleplaying one archer cursed by an ancient, evil monster. It's not much of a departure for him, but Varus is way better at hunting Noxians than playing tabletop games.",750 RP,False,2015-12-07
110006,Dark Star Varus,Varus,5,"An interstellar titan containing multitudes within his eldritch mind, Varus serves the all-consuming Dark Star, a dread singularity born in the darkness of deep space. His arrival is a cataclysmic extinction event, erasing entire planetary systems as if they were never there.",1350 RP,True,2016-06-15
110007,Conqueror Varus,Varus,7,No lore,975 RP,True,2018-04-25
110009,Infernal Varus,Varus,5,"The Infernal Varus rips massive gouts of magma from the foundation of the earth, before firing them in volleys at those who would fight back against him. Each arrow lands with the ferocity of an exploding volcano, reducing all resistance to ash.",1350 RP,True,2019-09-05
110016,PROJECT: Varus,Varus,5,"A replacement for the traitorous Ashe model, Varus is the latest in PROJECT Corporation's biological weapons... and a controversial experiment, with one body inhabited by three sentient minds. A Command Line counter-espionage operative acting on behalf of the PROJECT initiative, they work alongside the resistance to mitigate the risk posed by Mordekaiser to their corporate interests.",1350 RP,True,2021-05-27
110017,Cosmic Hunter Varus,Varus,5,"A young member of the cosmic court, minted in the image of the Dark Star corruptant Varus. Tasked with destroying his monstrous doppelganger, this new Varus seeks his place among the stars after his task is finally complete.",1350 RP,True,2020-11-24
110034,High Noon Varus,Varus,5,"Ain't nothin' for a dead angel to do but resign himself to grief. Varus was content to allow Mordekaiser to take him past the infernal gates themselves… Until a ragtag gang of thieves interrupted his mourning. Varus now picks up his bow once more, riding as a Harbinger. It's high time he got revenge for the massacre of Heaven.",1350 RP,True,2022-05-12
110044,Snow Moon Varus,Varus,5,"Blood Moon cultists drove Varus' comrades mad, forcing him to take their lives. Awash with grief, he begged the Snow Moon Order to numb the pain, to make him an instrument of ice cold revenge. The Order attempted to purify him of these heretical emotions… but Valmar and Kai's voices linger in his mind, and vengeance still smolders in his cold heart.",1350 RP,True,2023-05-18
110053,Empyrean Varus,Varus,4,"Having lost his family, Varus was already consumed by vengeance when his realm collapsed. Not only did he survive, due to Nocturne's meddling, but two visiting Empyreans, Kai and Valmar, were absorbed into his bow. With the Foreglow stoking his rage, Varus vows to wipe out every last Empyrean, no matter what his new ""friends"" say.",1820 RP,True,2024-05-01
110060,Spirit Blossom Varus,Varus,5,"As guardian of a peaceful temple, the Archer welcomed a wandering Artist, allowing him to shelter with his beloved monks. But when the Artist painted him, the sorcerous portrait leapt from the canvas and ravaged the temple. The Archer's grief hardened to fury. Now, he hunts the wicked Artist, hoping to bring peace to those he could not save.",1350 RP,True,2025-04-30
110069,T1 Varus,Varus,5,No lore,1350 RP,True,2025-09-10
67000,default,Vayne,7,"Shauna Vayne is a deadly, remorseless Demacian monster hunter, who has dedicated her life to finding and destroying the demon that murdered her family. Armed with a wrist-mounted crossbow and a heart full of vengeance, she is only truly happy when slaying practitioners or creations of the dark arts, striking from the shadows with a flurry of silver bolts.",880 RP,False,2011-05-10
67001,Vindicator Vayne,Vayne,7,No lore,520 RP,False,2011-05-10
67002,Aristocrat Vayne,Vayne,7,"Vayne never imagined slaying monsters would bring her fame and fortune. Now that she has them, she finds it terribly difficult to return to a life when her crossbow and arrows weren't made from pure gold.",520 RP,False,2011-05-10
67003,Dragonslayer Vayne,Vayne,7,"Many heeded the call of the dragonslayers as they mustered their forces, from common cutpurses to fabled monster hunters. Vayne was one such legendary recruit—for what is a dragon, if not the deadliest beast of all?",975 RP,True,2011-08-24
67004,Heartseeker Vayne,Vayne,7,"Take a tumble with Heartseeker Vayne, the season of romance's number one exterminator of supernatural horrors! With her trusty crossbow, iron will, and years of brutal training, she'll make sure no heart will ever escape her grasp.",975 RP,False,2012-02-14
67005,SKT T1 Vayne,Vayne,7,No lore,750 RP,False,2014-05-04
67006,Arclight Vayne,Vayne,7,"Empowered by the Arclight, the slayer Vayne was shown the creeping darkness lurking beneath the foundations of the world. Tasked to fight it back at all costs, she will stop at nothing to drive each new horror from whence it came.",975 RP,False,2015-04-20
67010,Soulstealer Vayne,Vayne,3,"Once a hunter of all things tainted, Vayne has become the very thing she sought to destroy. Her twisted mind warps her perception, causing her to see an enemy in every living thing. She takes souls with impunity, with no stain of these vile deeds upon her conscience.",,True,2016-07-28
67011,PROJECT: Vayne,Vayne,4,"Augmented with classified tech, Vayne was once a member of PROJECT's counter-espionage unit. After she was betrayed by the corporation she served, she now stalks the shadows as a vigilante, searching for ways to break PROJECT and the technology that haunts her soul.",1820 RP,False,2017-11-22
67012,Firecracker Vayne,Vayne,5,"Vayne has donned her finest Lunar Revel garb in her endless quest to root out evil everywhere, including citywide celebrations. One would assume it's better not to spend holidays around a grown woman shooting firecrackers out of a metal wrist-pig, but it's been that kind of year.",1350 RP,True,2019-01-28
67013,Prestige Firecracker Vayne,Vayne,3,"Vayne has donned her even finer Lunar Revel garb, noting the growing anxiety around her explosive-shooting metal wrist-pig. Fashion upgrades solve all problems.",,False,2019-01-28
67014,Spirit Blossom Vayne,Vayne,5,"Vayne came from a lost clan of monster hunters, annihilated to the last when the primordial demon of pain chanced upon their hidden village. Unable to let go, and doomed to her own obsessions for eternity, she hunts the creature without end, always unable to catch it.",1350 RP,True,2020-07-22
67015,FPX Vayne,Vayne,5,"Honoring LWX's winning performance as Vayne during the 2019 World Championship with the help of Lil'Black, Lil'Orange, Firmiana and Lil'White.",1350 RP,True,2020-04-30
67025,Sentinel Vayne,Vayne,4,"Ever striving to become a better monster hunter, Vayne joins the Sentinels primarily to advance her own arsenal and learn from their battle with the Black Mist. It doesn't hurt that she is also defending Runeterra from evil, of course. If she must endure the friendship of a fool like Graves to do so, she will. The cause is worth it.",1820 RP,True,2021-07-08
67032,Battle Bat Vayne,Vayne,5,"Vayne is Anima Squad's premiere intel expert, infiltrating enemy strongholds to strike first, strike fast, and strike hard. She's willing to do anything it takes to ensure humanity's survival, even if sometimes that means butting heads with the leadership of Commander Fortune.",1350 RP,True,2022-03-31
67033,Prestige Firecracker Vayne (2022),Vayne,3,"Vayne has donned her even finer Lunar Revel garb, noting the growing anxiety around her explosive-shooting metal wrist-pig. Fashion upgrades solve all problems.",,False,2022-04-01
67044,Dawnbringer Vayne,Vayne,5,"An overconfident god keen to show her potential to the Dawnbringers, Vayne ruthlessly hunts the Nightbringers out of her deep fear of the gods' foretold destruction. So violent are her actions that she undermines herself by leaving even more chaos in her wake. Still, she hopes killing Jarvan will be enough to cement her standing within the light.",1350 RP,True,2023-04-20
67055,Dragonmancer Vayne,Vayne,5,"Vayne vowed to hunt the blazing, rotting forces that arose from Brand's destruction. She never faltered, even when cornered on a remote coast, where she fought to the brink of death. By fate, her narrow victory coincided with the turn of a new night, and the Midnight Dragon came down to imbue her spirit with blessed darkness, sharp as draconic scales.",1350 RP,True,2024-01-09
67064,Risen Legend Vayne,Vayne,3,"There are some who question our legacy, Vayne. We will show them that doubt can sharpen one's resolve. As my Keeper of Vigor, I call upon you to strike fear into the hearts of the undeserving. Teach those who would dare challenge you what it means to embody the Relentless Hunter.",,True,2025-06-11
45000,default,Veigar,7,"An enthusiastic master of dark sorcery, Veigar has embraced powers that few mortals dare approach. As a free-spirited inhabitant of Bandle City, he longed to push beyond the limitations of yordle magic, and turned instead to arcane texts that had been hidden away for thousands of years. Now a stubborn creature with an endless fascination for the mysteries of the universe, Veigar is often underestimated by others—but even though he believes himself truly evil, he possesses an inner morality that leads some to question his deeper motivations.",585 RP,False,2009-07-23
45001,White Mage Veigar,Veigar,7,"A master of healing magic residing within an ancient cathedral, Veigar self-identifies as a dastardly archvillain rather than the pious cleric he clearly is. His magic has cured ailments and dispelled curses from across the land, much to his chagrin.",390 RP,False,2009-12-17
45002,Curling Veigar,Veigar,7,Curling is a sport where players slide stones across the ice with a stick. Veigar is an evil yordle obsessed with annihilating the great cities of Valoran. It just makes sense.,520 RP,False,2010-02-12
45003,Veigar Greybeard,Veigar,7,"A suspiciously helpful wizard the party meets early in their adventure, Veigar Greybeard holds a dastardly secret—he's the true villain of Riftquest! Of course, this is obvious to anyone who played the starter campaign, but you still shouldn't spoil it for newcomers.",750 RP,False,2010-09-08
45004,Leprechaun Veigar,Veigar,7,"Contrary to popular belief, Veigar won't grant three wishes, isn't a fairy, and doesn't hide gold coins at the end of a rainbow. He will, however, kill you. Which is none of the things you want out of a magic leprechaun.",520 RP,False,2011-03-15
45005,Baron Von Veigar,Veigar,7,"Ruler of the New Bandle Republic, Veigar considers himself the ultimate dark power of the wasteland—an evil so great that no man, woman, or creature would ever dare challenge his authority. Recently, he fixed up a water purifier and an electric grid for the city, too. An electric grid… OF EVIL!",975 RP,False,2011-06-27
45006,Superb Villain Veigar,Veigar,7,"The villainous Veigar is at it again! Reigning from the top floor of the Veigar Company skyscraper, the criminal mastermind hatches the vilest plans New Valoran has ever seen! Yet even when his schemes are foiled, he always escapes punishment, biding his time until his next chance to strike!",975 RP,False,2012-01-02
45007,Bad Santa Veigar,Veigar,7,"Most Santas wish to bring joy and enchantment to children everywhere, but Veigar wants no such thing. His dark ambitions have grown beyond simply thwarting Snowdown—he schemes to throw the world into chaos, blotting out the holidays with his evil forever.",975 RP,False,2012-12-14
45008,Final Boss Veigar,Veigar,4,"Once merely a mini-boss with a Napoleon complex, Veigar has ripped into the code of Arcade World to summon hundreds of other bosses to his side. Together they'll stop at nothing to reach his ultimate goal: take the world for himself, and give the heroes a final Game Over.",1820 RP,True,2014-08-27
45009,Omega Squad Veigar,Veigar,5,"A heavy artillery specialist with a serious chip on his shoulder, Veigar has a troubling habit of calling down huge amounts of explosive ordnance for even the most mundane problems. He thinks of it as “a fun quirk.”",1350 RP,True,2017-07-26
45013,Elderwood Veigar,Veigar,5,"A small number of the Elderwood's children remain largely unaffected by the growing influence of the Coven, to the relief of scholars and storytellers alike. Unfortunately, those particular children are some of the most whimsical and dangerous, including among their number the insane goblin Veigar and his cursed, hallucinogenic toadstools.",1350 RP,True,2019-08-29
45023,Furyhorn Cosplay Veigar,Veigar,5,No lore,1350 RP,True,2020-04-01
45032,Astronaut Veigar,Veigar,5,"A scientist conducting research on alien energy sources, Veigar ventured too far into empty space... but the Veigar that came back was different from the one that was set adrift. No one is sure why, but something about him is more… evil? And purple.",1350 RP,True,2021-07-01
45041,Monster Tamer Veigar,Veigar,5,"Veigar has big plans. BIG. First, he'll amass an army of monsters, preferably from the darkest, scariest corners of the land. Then he'll use the CORE to create a bond with said monsters and amplify their power. Then he'll take over the world!! Hmm... he might have missed a step.",1350 RP,True,2022-08-11
45051,King Beegar,Veigar,5,"Beegar's waited a whole 10 days (that's a long time in bee-years) for his moment to strike. It's finally here, and the Queen Bee's crown is in his sights. Long live the Bee-sistance!",1350 RP,True,2023-11-22
45060,Fright Night Veigar,Veigar,4,"In the dreadful, dreary wood, campers scampered about with glee, gathering fallen branches from the gnarled, cursed trees. They tossed them onto a makeshift pyre and read the incantations. From the flames, Veigar erupted, ready to vanquish his competition.",1820 RP,True,2024-09-25
161000,default,Velkoz,7,"It is unclear if Vel’Koz was the first Voidborn to emerge on Runeterra, but there has certainly never been another to match his level of cruel, calculating sentience. While his kin devour or defile everything around them, he seeks instead to scrutinize and study the physical realm—and the strange, warlike beings that dwell there—for any weakness the Void might exploit. But Vel’Koz is far from a passive observer, striking back at threats with deadly plasma, or by disrupting the very fabric of the world itself.",880 RP,False,2014-02-27
161001,Battlecast Vel'Koz,Velkoz,5,"An airborne data collection unit based on the now-extinct Vel'Koz lifeform, these Battlecast monstrosities sweep their concentrated energy beams over heavily populated areas. Survey data from the lifeless wreckage automatically calibrates the entire fleets' weapons systems, making the units a deadlier threat with every skirmish.",1350 RP,False,2014-02-27
161002,Arclight Vel'Koz,Velkoz,5,"A sublime being of living energy, Vel'Koz is the subject of legend, myth, and worship. Once every millenium he descends to the mortal plane, choosing those worthy enough to carry out his inscrutable will, and transforming them into creatures of transcendent power—the Arclight.",1350 RP,False,2015-01-28
161003,Definitely Not Vel'Koz,Velkoz,7,No lore,750 RP,False,2016-03-31
161004,Infernal Vel'Koz,Velkoz,5,"Scarce is known of Vel'Koz, owing to the fact that most who witness him combust at his mere presence. What is known, however, is that this cataclysmic titan can level entire civilizations with his incinerating gaze, leaving only smouldering ruin. Woe be to those fixed in the behemoth's infernal gaze, for there will be no remains left to bury.",1350 RP,True,2020-07-16
161011,Blackfrost Vel'Koz,Velkoz,5,"Beneath the ice they slumber, trapped as two worlds pass them by. Watching, waiting, for the day they will rise again, and all will be buried in ice.",1350 RP,True,2021-04-15
161020,Bee'Koz,Velkoz,5,No lore,1350 RP,True,2023-11-22
711000,default,Vex,7,"In the black heart of the Shadow Isles, a lone yordle trudges through the spectral fog, content in its murky misery. With an endless supply of teen angst and a powerful shadow in tow, Vex lives in her own self-made slice of gloom, far from the revolting cheer of the “normie” world. Though she lacks ambition, she is quick to strike down color and happiness, stopping all would-be interlopers with her magical malaise.",975 RP,False,2021-09-23
711001,Dawnbringer Vex,Vex,5,"Vex finds order in the day's descent to darkness, and spends her evenings watching her shadow chase the sun below the horizon. A preternaturally sour and unenthusiastic god, she finds the whole chaos and order 'thing' very blasé.",1350 RP,True,2021-09-23
711010,Empyrean Vex,Vex,5,"Vex didn't need anyone. Growing up alone, she was self-sufficient and annoyed by most people. Her realm's destruction barely made her blink, but her new Empyrean powers did give her an idea. By empowering her own shadow, she finally had a companion she tolerated. Vex may not need anyone, but then again, misery loves company.",1350 RP,True,2022-11-03
711020,Stargazer Vex,Vex,5,"Vex can feel the looming darkness approaching—a ravenous force consuming entire spheres of existence—and she's prepared to make it someone else's problem. Other Stargazers have been warned, including a few who think their worlds are worth saving. Honestly, what more do they want?",1350 RP,True,2025-05-14
254000,default,Vi,7,"Raised on the mean streets of Zaun, Vi is a hotheaded, impulsive, and fearsome woman with very little respect for authority. She has always been a shrewd survivor, both from her youthful troublemaking topside and an unfairly long stint in Stillwater Hold. Now working with the Piltover Enforcers to keep the peace instead of breaking it, she wields mighty hextech gauntlets that can punch through walls—and criminals—with equal ease.",880 RP,False,2012-12-19
254001,Neon Strike Vi,Vi,7,No lore,975 RP,False,2012-12-19
254002,Officer Vi,Vi,7,"After cycling through too many partners to count, the entire department had a bet going about ""lone wolf"" Officer Vi. But this tempestuous, impetuous officer has finally found her match in Caitlyn, a sharpshooter with a quick wit and soft spot for pink-haired wrecking balls.",975 RP,True,2013-10-29
254003,Debonair Vi,Vi,7,"Don the yellow power tie and red rose boutonnière of a woman in charge—of herself, her destiny, and the two dozen spines she's going to snap in effortless, elegant style.",750 RP,False,2014-08-05
